,area,eccentricity,ave_r,ave_g,ave_b
245,3814.0,0.9020397550346755,118.3557944415312,86.97325642370215,56.19140010487677
246,3329.0,0.9291140617669662,117.1222589366176,91.62000600781015,46.261039351156505
247,2854.0,0.9511442792841915,121.09740714786265,93.6271899088998,53.622284512964264
248,3472.0,0.9086403189865986,111.80846774193549,94.85167050691244,54.83554147465438
249,3610.0,0.8976849324787747,114.84376731301938,92.5797783933518,47.56731301939058
250,3009.0,0.9278627157082971,105.1003655699568,88.98371552010634,60.88235294117647
251,3139.0,0.9407792407655774,116.06275884039503,88.68875438037591,50.250716788786235
252,3799.0,0.9134436721266358,110.53461437220321,88.53435114503817,55.9278757567781
253,3656.0,0.8990939390829,119.63922319474835,101.86624726477024,59.1277352297593
254,2827.0,0.9481495324533535,113.20339582596392,93.22497347010966,57.44357976653696
255,3549.0,0.9030780796800209,116.12933220625528,95.45054945054945,57.16990701606086
256,4142.0,0.8482157974313219,129.23322066634475,103.79261226460648,57.231530661516175
257,4169.0,0.8401017610130065,124.13192612137203,94.57303909810506,51.899256416406814
258,3356.0,0.9273359410385205,119.75953516090584,93.11740166865316,42.11591179976162
259,3761.0,0.8934126726087849,110.86865195426748,93.23610741823983,50.89311353363467
260,3065.0,0.9424795008716726,136.7425774877651,108.44828711256118,57.50309951060359
261,3054.0,0.9409373792535934,129.1931892599869,107.08808120497707,55.40831696136215
262,2928.0,0.9455322470956683,124.70628415300547,101.76366120218579,61.947404371584696
263,4246.0,0.8539520638018161,133.203721149317,106.02567121997174,39.52472915685351
264,2792.0,0.9535115636450467,111.05551575931231,94.82521489971347,49.10852435530086
265,4242.0,0.8725816886677196,120.9042904290429,97.76685525695427,54.65747289014616
266,2485.0,0.9618541785393478,120.73561368209255,100.4897384305835,56.84507042253521
267,3215.0,0.9231784220191623,101.35458786936236,89.78911353032659,63.85723172628305
268,3042.0,0.9406380844128808,128.78829717291256,106.54109138724523,56.34582511505588
269,2885.0,0.9431455015295405,108.76707105719237,90.82391681109185,55.40173310225303
270,4197.0,0.7471003333486677,168.43245175125088,131.4250655229926,67.10459852275434
271,3346.0,0.9117208290655908,120.33044517478339,98.26949507021213,54.458619659396476
272,3773.0,0.8934398869054841,139.50993904055127,125.75828253379274,70.49933739729659
273,3746.0,0.8924648402844279,118.02108916177255,94.29418045915644,53.7223705285638
274,3406.0,0.8961063489635851,114.89870816206694,99.99471520845567,59.32266588373459
275,3782.0,0.8738767711362292,121.16869381279746,86.7644103648863,47.07006874669487
276,3859.0,0.8789656005499465,115.26379891163513,94.86473179580202,55.218968644726615
277,4241.0,0.6432968044079441,116.47394482433388,85.88257486441877,52.65196887526527
278,3770.0,0.8729687158814359,122.7867374005305,101.20742705570292,81.15517241379311
279,3841.0,0.8909044642633467,107.80031241864098,95.53293413173652,51.66987763603228
280,4242.0,0.820613320048271,124.3936822253654,88.25247524752476,60.78382838283829
281,4128.0,0.8388680808898,130.77761627906978,92.14292635658914,57.927083333333336
282,4201.0,0.7547769513578276,147.58057605332064,91.4363246845989,51.24827422042371
283,4131.0,0.8913757776184309,133.0317114500121,107.61994674412975,59.93004115226338
284,3676.0,0.9234717153899038,109.68661588683351,88.70593035908597,56.6006528835691
285,4250.0,0.8280168396477392,143.49694117647059,123.04517647058823,41.444941176470586
286,3989.0,0.871736130172627,166.68413136124343,155.248433191276,81.89195287039358
287,4194.0,0.8529676309502172,108.740820219361,93.28779208392942,52.9616118264187
288,3651.0,0.8986199530006344,107.38619556285948,93.35442344563134,54.25390304026294
289,3890.0,0.8877670103158677,112.6694087403599,93.07943444730077,49.23547557840617
290,4087.0,0.5962733960352539,127.78518162136156,75.57950445032475,51.62545104642771
291,2732.0,0.9526609636919484,107.37371888726207,92.76134699853587,54.876647144948755
292,2610.0,0.9610272463616185,127.03371647509579,103.0272030651341,51.65823754789272
293,4125.0,0.8155941123519144,113.79539393939395,96.6140606060606,44.58472727272727
294,4249.0,0.8334735903096607,124.74088020710755,98.57495881383855,31.667686514473996
295,2838.0,0.9523837637525623,123.40274841437632,104.48097251585624,52.75264270613108
296,2847.0,0.9523509238656535,113.04882332279593,91.516684229013,50.430628731998596
297,2458.0,0.9635771128911624,133.45362082994305,109.58299430431245,55.86045565500407
298,4249.0,0.7195581744999114,136.35890797834784,106.03483172511179,51.38620851965168
299,4236.0,0.7656665887534828,167.84348441926346,117.70278564683665,56.30429650613787
300,3502.0,0.8903433565353259,116.63106796116504,99.13106796116504,56.43946316390634
301,4242.0,0.8119424154393949,130.11645450259311,82.05940594059406,42.83521923620933
302,3025.0,0.9362972975093603,110.24595041322314,92.2793388429752,52.45388429752066
303,4220.0,0.3932333667304988,126.55236966824644,97.76658767772511,72.70165876777251
304,4147.0,0.830584508817171,108.75765613696649,82.84374246443213,63.3986013986014
305,4249.0,0.8576802217438373,111.72511179100965,83.57542951282655,59.70840197693575
306,2880.0,0.9503321172462192,110.98680555555555,88.7125,55.30451388888889
307,2610.0,0.9601956875037855,123.95632183908046,97.55708812260536,50.18888888888889
308,3736.0,0.8919395011512319,111.98770710849813,91.7538749331908,51.23864243719936
309,3148.0,0.936479717963263,120.66550190597205,95.0651207115629,53.340851334180435
310,3910.0,0.8682828631882243,114.97519181585677,91.58823529411765,48.43401534526854
311,3502.0,0.920803537976868,122.697886921759,92.3889206167904,39.91062250142775
312,3393.0,0.936700821033949,114.71883289124668,90.73651635720601,49.53138815207781
313,3576.0,0.8996359361847384,108.50615212527964,92.07941834451901,54.40631991051454
314,3626.0,0.9005542723486913,125.02619966905681,104.8849972421401,54.277992277992276
315,2831.0,0.9476557837032344,111.10385022960085,91.58565877781703,59.71423525256093
316,3646.0,0.8946876546240016,115.2756445419638,94.79292375205705,53.02523313219967
317,2906.0,0.9321252034487241,110.48245010323468,93.9294562973159,50.58121128699243
318,3510.0,0.9076072991244272,113.16267806267807,89.81737891737892,51.99031339031339
319,2858.0,0.9514025864283706,112.47305808257522,91.46151154653604,51.05248425472358
320,4298.0,0.7552910178843758,124.1882270823639,93.812238250349,36.98929734760354
321,3838.0,0.9012150214492853,116.2470036477332,86.2324127149557,59.0911933298593
322,4242.0,0.7299653449389534,138.54243281471005,99.35148514851485,47.45874587458746
323,4046.0,0.9040275898779047,110.31982204646565,89.47825012357885,55.201433514582305
324,4143.0,0.8836632582998049,122.59932416123581,88.2896451846488,53.015206372194065
325,4246.0,0.8184973917603483,113.03014601978333,94.63259538389072,47.32571832312765
326,2834.0,0.9459393032868214,103.84685956245589,91.8983768525053,59.25970359915314
327,3165.0,0.9230393817802193,116.1519747235387,92.2609794628752,46.58072669826225
328,4153.0,0.8252657803477286,119.26318324103057,83.92655911389357,51.792679990368406
329,4248.0,0.7296072998450044,102.34910546139359,89.51812617702448,63.127589453860644
330,3594.0,0.8865363654166932,114.80467445742904,95.35503617139678,58.864496382860324
331,3776.0,0.8787213102487486,115.75344279661017,90.3697033898305,48.864671610169495
332,4100.0,0.8806487092784593,120.5429268292683,99.48512195121951,56.05341463414634
333,3698.0,0.8916777777910965,121.59653866955111,97.25878853434288,53.46484586262845
334,3606.0,0.8981001604994906,117.6630615640599,99.98973932334997,55.099556295063785
335,4164.0,0.8488381326137402,112.25672430355428,94.18948126801153,48.54995196926033
336,3503.0,0.8915121061502993,109.98172994576078,93.30231230373965,58.714244932914646
337,3662.0,0.8995836649213045,142.397050791917,124.60786455488804,74.5193883123976
338,3339.0,0.9138264783228782,122.21653189577718,107.28661275831087,60.456723569931114
339,4145.0,0.875388777003237,110.05259348612786,91.10132689987937,53.849698431845596
340,2773.0,0.9514584823627975,117.16877028489002,95.6815723043635,55.01442481067436
341,4250.0,0.8592968557760391,124.42047058823529,94.15270588235295,36.41223529411765
342,2794.0,0.9529625193442325,122.00966356478168,98.36005726556908,44.626342161775234
343,2844.0,0.9512307456687363,112.61181434599156,92.5450070323488,49.84212376933896
344,2947.0,0.9471269990888123,123.53070919579233,97.40617577197149,48.43535799117747
345,4250.0,0.8243392673646642,119.21105882352941,90.7835294117647,45.014823529411764
346,4248.0,0.8381755043685727,142.86134651600753,110.20503766478343,33.9741054613936
347,4243.0,0.7415263819733313,116.21093565873203,89.43813339618195,49.36130096629743
348,3555.0,0.9057247700434913,114.88776371308018,97.23403656821378,56.960337552742615
349,2919.0,0.9289541939519621,110.5347721822542,94.72627612195957,49.76156217882836
350,3556.0,0.9031125093408874,121.9392575928009,99.01996625421822,55.226377952755904
351,3258.0,0.918337092645455,115.2780847145488,97.33394720687538,56.81645181092695
352,2619.0,0.9604657457994836,113.9778541428026,89.54104620084001,51.479572355861016
353,2857.0,0.9530422679407042,117.8106405320266,96.1543577178859,41.03570178508925
354,2810.0,0.9538154524162141,122.97366548042704,101.00925266903914,54.42811387900356
355,4244.0,0.8431431496548929,126.10603204524034,100.23963242224316,28.667059377945336
356,4109.0,0.8167303242963353,107.90192260890727,92.72913117546848,54.36675590167924
357,4022.0,0.8718449779197366,146.64545002486327,122.81452013923422,65.37071108901044
358,3995.0,0.8655592603301165,132.85907384230288,110.79499374217772,62.44255319148936
359,3947.0,0.8769756285865609,156.68355713199898,138.76640486445402,75.61388396250317
360,4239.0,0.8180499150613187,113.40835102618541,94.56381221986318,47.01981599433829
361,3598.0,0.9247736018480064,114.94552529182879,91.23929961089495,48.81267370761534
362,3881.0,0.9020788880025151,115.31589796444216,90.17186292192734,49.51249677918062
363,4168.0,0.7931843204155249,134.66235294117647,82.55458823529412,55.13364705882353
364,4234.0,0.8288748400342792,121.13816721776098,82.84837033538025,51.011100614076526
365,2508.0,0.9609244875780824,112.56100478468899,96.29585326953747,46.116028708133975
366,2717.0,0.9528544362148184,121.95546558704453,105.30437983069562,54.77585572322415
367,3569.0,0.8872760926959833,124.05715886803026,100.84813673297843,62.40935836368731
368,3316.0,0.9161038103713277,107.92189384800965,91.98190591073583,55.07961399276236
369,4247.0,0.7520289048069203,137.34353661408053,109.5283729691547,63.22227454673887
370,4184.0,0.8241249280487877,114.01720841300191,82.55282026768643,58.4263862332696
371,3406.0,0.910488297996985,109.62066940692895,93.43863769817969,51.919553728714035
372,3640.0,0.8983471301626188,134.11675824175825,115.27664835164835,65.61126373626374
373,3551.0,0.8910439527128514,109.42748521543227,91.66431990988454,60.54829625457617
374,3676.0,0.8919801198698575,116.83677910772579,87.07644178454842,51.07616974972797
375,4197.0,0.881830429554135,122.99332856802478,103.75434834405527,60.872527996187756
376,4235.0,0.8601191818650104,113.41912632821723,86.63990554899645,54.94025974025974
377,3089.0,0.9279457764454042,107.62706377468436,92.06733570734866,55.29524117837488
378,2850.0,0.9446305071277856,119.98421052631579,102.18701754385965,68.19859649122807
379,4156.0,0.8593813096899748,104.29307025986526,89.52333974975939,67.2247353224254
380,4226.0,0.7427037281002666,149.39162328442973,107.33341221012778,45.59394226218647
381,4248.0,0.8315386006062467,150.49717514124293,123.70739171374764,63.127589453860644
382,2829.0,0.9534269627821357,109.17674089784376,94.61930010604453,51.2011311417462
383,4214.0,0.8672439031714974,124.60915994304699,97.32225913621262,50.158044613194114
384,4195.0,0.8729185494686619,121.95160905840287,100.75208581644816,59.86412395709178
385,2940.0,0.9482803565425976,123.93197278911565,97.10646258503401,53.72074829931973
386,3404.0,0.9065782040969602,111.70564042303172,91.44682726204465,51.846063454759104
387,2849.0,0.9516367497342941,133.52930852930854,111.1056511056511,59.797823797823796
388,2851.0,0.9526686558504205,133.92949842160647,113.84040687478078,62.60855840056121
389,2856.0,0.951270057814311,111.10224089635854,95.95273109243698,47.964635854341736
390,3920.0,0.866135345162667,120.23010204081632,89.67959183673469,45.074744897959185
391,4203.0,0.8176215490238227,116.04568165596002,99.24315964787057,39.71282417320961
392,4248.0,0.8409544521387043,127.0065913370998,103.8427495291902,38.905367231638415
393,3191.0,0.9181047113096569,108.95549984330931,93.00908806016922,53.01817612033845
394,3483.0,0.9117733262530543,126.00545506747058,102.25064599483204,57.838931955211024
395,2953.0,0.9337801499674253,110.94107687097866,93.85573992549949,50.195055875380966
396,3483.0,0.9067810337141617,123.95004306632214,101.79557852426069,53.150445018662076
397,4173.0,0.75357305332048,110.99688473520249,91.45914210400191,52.546129882578484
398,2671.0,0.9543905557980655,117.60501684762261,100.61886933732684,53.36503182328716
399,2525.0,0.9609137514129893,133.54077593032463,112.21615201900238,54.986144101346
400,4200.0,0.8893989411384375,116.4695238095238,97.47095238095238,67.35833333333333
401,3416.0,0.9012918694800297,108.06001170960188,93.34367681498829,53.5998243559719
402,3474.0,0.9311630299508581,115.84081750143926,91.5762809441566,47.56332757628095
403,4175.0,0.8166743725953138,116.16383233532935,97.0134131736527,41.82203592814371
404,3986.0,0.8757043926056041,148.99849473156047,127.43953838434521,77.53587556447566
405,4049.0,0.8581716818034062,146.9264015806372,129.05112373425538,72.42356137317856
406,4249.0,0.8208373042849524,131.5497764179807,86.70087079312779,45.28547893622029
407,4056.0,0.7699347104152141,123.18392469225199,75.08447984552257,56.737629736905625
408,4209.0,0.7526407139565752,137.20622475647423,99.34449988120694,42.517700166310284
409,4242.0,0.7251915114167539,117.4134842055634,88.17515322960868,49.41678453559641
410,4247.0,0.8476806549347625,124.73322345184836,80.99646809512598,49.28890981869555
411,4021.0,0.8386850102296393,110.86993285252424,81.37602586421288,62.74260134294951
412,3895.0,0.8813754090992446,114.5599486521181,88.10269576379974,52.33247753530167
413,4206.0,0.4036761460771675,118.65953399904897,86.91607227769853,49.43081312410842
414,2592.0,0.9603373889211096,113.3371913580247,91.93441358024691,49.707175925925924
415,2908.0,0.9490662625342445,119.48349381017881,93.13239339752407,55.17503438789546
416,3015.0,0.9335502073977358,120.67009283819628,103.62433687002653,59.183023872679044
417,3563.0,0.8956032912528253,107.96547852932922,90.4877911872018,56.54223968565815
418,3359.0,0.9248417099120482,118.63173563560584,92.53051503423637,43.82911580827627
419,4224.0,0.857500249565384,122.04498106060606,99.44933712121212,54.611032196969695
420,3139.0,0.9377100366655234,132.9254539662313,106.58394393118827,59.12742911755336
421,3647.0,0.8972440750551306,108.8135453797642,93.95585412667947,52.23197148341102
422,3651.0,0.9007010998519577,116.71952889619283,102.71076417419884,59.27307586962476
423,4244.0,0.8278621735102689,126.49363807728558,88.3746465598492,55.39703110273327
424,3562.0,0.9032939738535568,112.49017405951713,93.52947782144862,55.87619314991578
425,4247.0,0.8183257033187207,119.78431834235931,97.89027548858017,37.30186013656699
426,3473.0,0.9083896101670711,110.90354160668011,92.45868125539879,51.62769939533545
427,2979.0,0.9271951532773793,106.54850621013763,86.91272239006378,61.54279959718026
428,3664.0,0.8989551950438629,115.18477074235808,94.20032751091703,52.867631004366814
429,4026.0,0.8881595730233856,114.27123695976155,84.7585692995529,55.98733233979136
430,4237.0,0.7293958022760583,123.5093226339391,88.13712532452207,43.350011800802456
431,3831.0,0.9052083970821819,113.50404594100758,84.71547898720961,56.77890890107022
432,4223.0,0.7655261791416176,119.73668008524746,92.1195832346673,43.14657826189912
433,2798.0,0.953171653466971,113.03466761972838,90.68942101501072,51.27483917083631
434,3709.0,0.866866613999664,120.25532488541386,96.76408735508224,77.77999460771098
435,3659.0,0.9118694436781748,128.60918283684066,100.8835747471987,58.593331511341894
436,4247.0,0.5660932669744807,116.76948434188839,89.07982105015304,49.134683305862964
437,2926.0,0.9391850990997274,110.75734791524265,92.94463431305536,51.28468899521531
438,3409.0,0.9076589422617986,109.53769433851569,93.14051041361103,52.30536814315048
439,2806.0,0.954558999287532,134.18210976478974,109.85138987883107,55.31183178902352
440,3357.0,0.911848149313314,115.86118558236521,95.30950253202263,54.57134346142389
441,2916.0,0.9485320772529352,117.02777777777777,95.09293552812072,53.22325102880659
442,3553.0,0.9075064337079977,114.68083309878976,95.29862088376021,52.66056853363355
443,2803.0,0.9504516628649521,113.18551551908669,95.9001070281841,45.901534070638604
444,4015.0,0.8818071096746906,110.42191780821918,92.28169364881694,52.29364881693649
445,2857.0,0.9492344292713905,113.51732586629332,94.7126356317816,46.75323766188309
446,4074.0,0.8712939961565834,114.26165930289642,94.67206676485027,54.15635738831615
447,4083.0,0.8730727975274047,123.3007592456527,99.13299044819985,49.026206220915995
448,2599.0,0.9614656201228593,116.51096575606002,94.83185840707965,43.65332820315506
449,4250.0,0.8261571449155595,121.9030588235294,97.62588235294118,54.18752941176471
450,4170.0,0.8096865925217323,108.82589928057554,91.72685851318946,54.44124700239808
451,2818.0,0.9528337550570489,131.18807665010647,112.05322924059617,56.18026969481902
452,2827.0,0.9548501628185662,146.3519632118854,125.41811107180757,64.95012380615493
453,4236.0,0.806873356653586,124.92374881964118,78.73654390934844,51.35316336166195
454,4166.0,0.4623508968545284,134.4711953912626,86.94143062890062,59.543446951512244
455,4055.0,0.8697188933582737,140.8806411837238,127.84685573366214,68.18051787916153
456,4250.0,0.8340887537766715,136.54705882352943,106.9364705882353,38.829882352941176
457,4167.0,0.8460329050056334,131.5685145188385,92.75689944804415,50.7485001199904
458,4136.0,0.8438800092887104,177.6071083172147,156.43012572533848,76.40546421663443
459,3910.0,0.9094838171018662,112.36214833759591,90.49846547314579,52.128132992327366
460,3266.0,0.9390943917793417,113.27372933251684,89.10992039191672,52.60318432333129
461,4246.0,0.7123893467468194,129.88954309938765,104.65708902496468,60.40131888836552
462,3777.0,0.8886635882394817,110.64124966904951,93.66057717765422,50.688377018797986
463,3050.0,0.9401705458353992,114.27704918032786,92.0416393442623,48.67934426229508
464,4243.0,0.8274217483605416,121.31369314164506,97.91798255950978,43.64647654961112
465,3308.0,0.9306098273611638,118.0903869407497,91.18893591293833,45.7046553808948
466,3268.0,0.9182284748863777,104.20195838433293,92.75397796817626,58.03580171358629
467,2872.0,0.9439886875318645,109.3642061281337,90.34261838440112,55.28412256267409
468,4096.0,0.8217985401291267,156.89214508767716,105.31539754984387,50.58011049723757
469,3882.0,0.8849167672831388,112.91911385883566,89.64837712519319,52.42632663575476
470,3370.0,0.9016952188100508,108.87566765578634,94.88753709198814,51.221364985163206
471,4090.0,0.8585665301008429,118.48508557457212,90.59706601466992,52.834474327628364
472,4181.0,0.8563367133546803,103.32528103324563,90.73188232480268,60.93039942597465
473,3312.0,0.9144076994715803,108.5540458937198,90.5030193236715,55.9417270531401
474,4225.0,0.6342016105751765,155.3375147928994,130.2844970414201,71.88094674556213
475,3960.0,0.8563505442813844,106.7729797979798,84.67651515151515,63.545959595959594
476,4246.0,0.8323867459881852,119.37588318417333,83.09868111163448,52.52355157795572
477,2885.0,0.9496689575311477,114.05199306759098,92.06585788561524,48.85060658578856
478,2814.0,0.9539910994512372,128.8951670220327,104.0682302771855,55.66453447050462
479,3944.0,0.8983883872249726,121.09001014198783,88.48985801217039,59.1959939148073
480,4088.0,0.8767205539988824,117.66022504892368,94.51736790606654,42.83292563600783
481,2810.0,0.9527972617018224,120.09857651245552,101.60355871886121,46.144128113879006
482,4018.0,0.8840831400306605,109.4270781483325,91.84270781483325,53.71627675460428
483,2843.0,0.9500143798840917,112.16813225466056,94.28772423496306,48.524446007738305
484,4243.0,0.7920076295448454,130.8416214942258,85.30379448503417,38.834551025218005
485,4203.0,0.8464832913545673,131.3242921722579,93.77230549607424,60.150844634784676
486,2741.0,0.949025220122147,112.26778547975192,97.35826340751551,59.59248449470996
487,3727.0,0.8922132031546403,116.95036222162597,97.18674537161256,55.34102495304534
488,3614.0,0.8999586196309917,108.81931377974543,91.11593801881571,55.051466519092415
489,3938.0,0.8838130004634179,129.32808532249874,109.07211782630777,60.72143219908583
